date,code,shares,source
2025-12-04,588080,50551628099.99999,sse
2025-12-05,510050,57533166800.0,sse
2025-12-05,510300,90042787700.0,sse
2025-12-05,510310,66372944000.0,sse
2025-12-05,510330,47486049800.00001,sse
2025-12-05,510500,18548968600.0,sse
2025-12-05,512100,25179217600.0,sse
2025-12-05,588000,52418668200.0,sse
2025-12-05,588080,50608628099.99999,sse
2025-12-08,510050,57547566800.0,sse
2025-12-08,510300,90237187700.0,sse
2025-12-08,510310,66416144000.0,sse
2025-12-08,510330,47498649800.00001,sse
2025-12-08,510500,18552968600.0,sse
2025-12-08,512100,25147217600.0,sse
2025-12-08,588000,52976668200.0,sse
2025-12-08,588080,50563628099.99999,sse
2025-12-09,510050,57420666800.0,sse
2025-12-09,510300,89907787700.0,sse
2025-12-09,510310,66331544000.0,sse
2025-12-09,510330,47482449800.00001,sse
2025-12-09,510500,18471768600.0,sse
2025-12-09,512100,25113217600.0,sse
2025-12-09,588000,52873168200.0,sse
2025-12-09,588080,50764628099.99999,sse
2025-12-10,510050,57147066800.0,sse
2025-12-10,510300,89701687700.0,sse
2025-12-10,510310,66280244000.0,sse
2025-12-10,510330,47471649800.00001,sse
2025-12-10,510500,18271768600.0,sse
2025-12-10,512100,24881217600.0,sse
2025-12-10,588000,53084668200.0,sse
2025-12-10,588080,50992628099.99999,sse
2025-12-11,510050,57341466800.0,sse
2025-12-11,510300,89500987700.0,sse
2025-12-11,510310,66278444000.0,sse
2025-12-11,510330,47472549800.00001,sse
2025-12-11,510500,18256168600.0,sse
2025-12-11,512100,24781217600.0,sse
2025-12-11,588000,53444668200.0,sse
2025-12-11,588080,51367628099.99999,sse
2025-12-12,510050,57624966800.0,sse
2025-12-12,510300,90008587700.0,sse
2025-12-12,510310,66362144000.0,sse
2025-12-12,510330,47530149800.00001,sse
2025-12-12,510500,18540968600.0,sse
2025-12-12,512100,25089217600.0,sse
2025-12-12,588000,53026168200.0,sse
2025-12-12,588080,51325628099.99999,sse
2025-12-15,510050,57502566800.0,sse
2025-12-15,510300,89779987700.0,sse
2025-12-15,510310,66342344000.0,sse
2025-12-15,510330,47530149800.00001,sse
2025-12-15,510500,18533768600.0,sse
2025-12-15,512100,25083217600.0,sse
2025-12-15,588000,53534668200.0,sse
2025-12-15,588080,51370628099.99999,sse
2025-12-16,510050,57167766800.0,sse
2025-12-16,510300,89722387700.0,sse
2025-12-16,510310,66351344000.0,sse
2025-12-16,510330,47536449800.00001,sse
2025-12-16,510500,18523768600.0,sse
2025-12-16,512100,25135217600.0,sse
2025-12-16,588000,54164668200.0,sse
2025-12-16,588080,51748628099.99999,sse
2025-12-17,510050,57162366800.0,sse
2025-12-17,510300,90160687700.0,sse
2025-12-17,510310,66426044000.0,sse
2025-12-17,510330,47568849800.00001,sse
2025-12-17,510500,18618168600.0,sse
2025-12-17,512100,25245217600.0,sse
2025-12-17,588000,53669668200.0,sse
2025-12-17,588080,51607628099.99999,sse
2025-12-18,510050,57110166800.0,sse
2025-12-18,510300,90248887700.0,sse
2025-12-18,510310,66426944000.0,sse
2025-12-18,510330,47575149800.00001,sse
2025-12-18,510500,18622168600.0,sse
2025-12-18,512100,25175217600.0,sse
2025-12-18,588000,53989168200.0,sse
2025-12-18,588080,51724628099.99999,sse
2025-12-19,510050,57485466800.0,sse
2025-12-19,510300,90034687700.0,sse
2025-12-19,510310,66398144000.0,sse
2025-12-19,510330,47569749800.00001,sse
2025-12-19,510500,18733768600.0,sse
2025-12-19,512100,25261217600.0,sse
2025-12-19,588000,54317668200.0,sse
2025-12-19,588080,51832628099.99999,sse
2025-12-22,510050,57508866800.0,sse
2025-12-22,510300,89542387700.0,sse
2025-12-22,510310,66207344000.0,sse
2025-12-22,510330,47468949800.00001,sse
2025-12-22,510500,18650968600.0,sse
2025-12-22,512100,25137217600.0,sse
2025-12-22,588000,54047668200.0,sse
2025-12-22,588080,51691628099.99999,sse
2025-12-23,510050,57093066800.0,sse
2025-12-23,510300,89040187700.0,sse
2025-12-23,510310,66106544000.0,sse
2025-12-23,510330,47423049800.00001,sse
2025-12-23,510500,18628968600.0,sse
2025-12-23,512100,25085217600.0,sse
2025-12-23,588000,53615668200.0,sse
2025-12-23,588080,51538628099.99999,sse
2025-12-24,510050,57271266800.0,sse
2025-12-24,510300,89140987700.0,sse
2025-12-24,510310,66130844000.0,sse
2025-12-24,510330,47418549800.00001,sse
2025-12-24,510500,18756168600.0,sse
2025-12-24,512100,25185217600.0,sse
2025-12-24,588000,53359168200.0,sse
2025-12-24,588080,51385628099.99999,sse
2025-12-25,510050,57219066800.0,sse
2025-12-25,510300,89151787700.0,sse
2025-12-25,510310,66116444000.0,sse
2025-12-25,510330,47436549800.00001,sse
2025-12-25,510500,18863368600.0,sse
2025-12-25,512100,25359217600.0,sse
2025-12-25,588000,53849668200.0,sse
2025-12-25,588080,51556628099.99999,sse
2025-12-26,510050,57651066800.0,sse
2025-12-26,510300,89312887700.0,sse
2025-12-26,510310,66153344000.0,sse
2025-12-26,510330,47482449800.00001,sse
2025-12-26,510500,19174168600.0,sse
2025-12-26,512100,25907217600.0,sse
2025-12-26,588000,54349168200.0,sse
2025-12-26,588080,51598628099.99999,sse
2025-12-29,510050,57466566800.0,sse
2025-12-29,510300,89022187700.0,sse
2025-12-29,510310,66018344000.0,sse
2025-12-29,510330,47449149800.00001,sse
2025-12-29,510500,19032968600.0,sse
2025-12-29,512100,25739217600.0,sse
2025-12-29,588000,53705668200.0,sse
2025-12-29,588080,51571628099.99999,sse
2025-12-30,510050,57251466800.0,sse
2025-12-30,510300,89028487700.0,sse
2025-12-30,510310,66002144000.0,sse
2025-12-30,510330,47459949800.00001,sse
2025-12-30,510500,19099768600.0,sse
2025-12-30,512100,25835217600.0,sse
2025-12-30,588000,53089168200.0,sse
2025-12-30,588080,51415628099.99999,sse
2025-12-31,510050,56664666800.0,sse
2025-12-31,510300,88829587700.0,sse
2025-12-31,510310,65853644000.0,sse
2025-12-31,510330,47424849800.00001,sse
2025-12-31,510500,19064568600.0,sse
2025-12-31,512100,25651217600.0,sse
2025-12-31,588000,53710168200.0,sse
2025-12-31,588080,51511628099.99999,sse
2026-01-05,510050,56589066800.0,sse
2026-01-05,510300,89058187700.0,sse
2026-01-05,510310,65969744000.0,sse
2026-01-05,510330,47459049800.00001,sse
2026-01-05,510500,19431768600.0,sse
2026-01-05,512100,25867217600.0,sse
2026-01-05,588000,53165668200.0,sse
2026-01-05,588080,51622628099.99999,sse
2026-01-06,510050,56683566800.0,sse
2026-01-06,510300,89344387700.0,sse
2026-01-06,510310,65983244000.0,sse
2026-01-06,510330,47467149800.00001,sse
2026-01-06,510500,19559368600.0,sse
2026-01-06,512100,26017217600.0,sse
2026-01-06,588000,54196168200.0,sse
2026-01-06,588080,51688628099.99999,sse
2026-01-07,510050,56409066800.0,sse
2026-01-07,510300,89029387700.0,sse
2026-01-07,510310,65926544000.0,sse
2026-01-07,510330,47406849800.00001,sse
2026-01-07,510500,19491768600.0,sse
2026-01-07,512100,25713217600.0,sse
2026-01-07,588000,53516668200.0,sse
2026-01-07,588080,51400628099.99999,sse
2026-01-08,510050,56404566800.0,sse
2026-01-08,510300,89142787700.0,sse
2026-01-08,510310,65921144000.0,sse
2026-01-08,510330,47441049800.00001,sse
2026-01-08,510500,19358568600.0,sse
2026-01-08,512100,25699217600.0,sse
2026-01-08,588000,53296168200.0,sse
2026-01-08,588080,51037628099.99999,sse
2026-01-09,510050,56499066800.0,sse
2026-01-09,510300,89509087700.0,sse
2026-01-09,510310,65934644000.0,sse
2026-01-09,510330,47475249800.00001,sse
2026-01-09,510500,19521768600.0,sse
2026-01-09,512100,26287217600.0,sse
2026-01-09,588000,53498668200.0,sse
2026-01-09,588080,50743628099.99999,sse
2026-01-12,510050,56337066800.0,sse
2026-01-12,510300,89154487700.0,sse
2026-01-12,510310,65813144000.0,sse
2026-01-12,510330,47424849800.00001,sse
2026-01-12,510500,19552968600.0,sse
2026-01-12,512100,26695217600.0,sse
2026-01-12,588000,53386168200.0,sse
2026-01-12,588080,50116628099.99999,sse
2026-01-13,510050,55887966800.0,sse
2026-01-13,510300,88819687700.0,sse
2026-01-13,510310,65710544000.0,sse
2026-01-13,510330,47387049800.00001,sse
2026-01-13,510500,19539368600.0,sse
2026-01-13,512100,26959217600.0,sse
2026-01-13,588000,53786668200.0,sse
2026-01-13,588080,50170628099.99999,sse
2026-01-14,510050,55833066800.0,sse
2026-01-14,510300,88242787700.0,sse
2026-01-14,510310,65505344000.0,sse
2026-01-14,510330,47266449800.00001,sse
2026-01-14,510500,19562968600.0,sse
2026-01-14,512100,26895217600.0,sse
2026-01-14,588000,52940668200.0,sse
2026-01-14,588080,49165628099.99999,sse
2026-01-15,510050,52986366800.0,sse
2026-01-15,510300,84100987700.0,sse
2026-01-15,510310,64113944000.0,sse
2026-01-15,510330,46473549800.00001,sse
2026-01-15,510500,18729368600.0,sse
2026-01-15,512100,26559217600.0,sse
