date,close,dd,qvix,breadth,rsi,boll_z,turnover,margin,fear,value,composite,nt_intensity,nt_etf_flow,composite_final,multiplier_final
2025-02-27,3968.12,-6.7663,18.08,68.75,59.2173,1.1685,1.7665,4.9493,25.3158,80.3315,63.8268,0.0,-1967957200.0,63.8268,1.5
2025-02-28,3890.05,-8.6006,18.43,64.5833,48.1332,-0.3432,1.7045,4.2641,34.1631,84.0224,69.0646,13.123,1443271600.0,69.0646,1.5
2025-03-03,3888.47,-8.6377,17.31,66.3194,47.9377,-0.4531,1.6214,4.8693,32.6579,84.4258,68.8954,0.0,-641455800.0,68.8954,1.5
2025-03-04,3885.22,-8.7141,18.33,66.3194,47.5101,-0.6528,1.5378,7.0139,32.6049,84.9119,69.2198,0.0,-3441563700.0,69.2198,1.5
2025-03-05,3902.57,-8.3064,16.26,67.3611,50.0705,-0.4809,1.4581,6.0151,30.6188,83.707,67.7806,0.0,-6498153600.0,67.7806,1.5
2025-03-06,3956.24,-7.0454,16.95,70.8333,57.05,1.0379,1.4358,6.1032,25.1901,81.2885,64.459,3.9131,1522054800.0,64.459,1.5
2025-03-07,3944.01,-7.3328,16.01,69.4444,55.1578,0.5627,1.423,4.9277,27.4128,80.927,64.8728,0.0,-2112482700.0,64.8728,1.5
2025-03-10,3928.8,-7.6901,16.0,69.0972,52.8119,0.0041,1.4,4.3614,30.0712,81.7009,66.212,0.0,-9571006400.0,66.212,1.5
2025-03-11,3941.42,-7.3936,16.95,71.6263,54.5396,0.3607,1.4056,4.1051,29.2895,80.0748,64.8392,11.6278,4612638700.0,64.8392,1.5
2025-03-12,3927.23,-7.727,16.43,71.6263,52.2243,-0.1745,1.4365,4.3325,30.1361,81.3397,65.9786,0.0,-74707500.0,65.9786,1.5
2025-03-13,3911.58,-8.0947,16.59,71.6263,49.7175,-0.7712,1.3826,4.0464,32.9694,81.3804,66.8571,8.991,912353700.0,66.8571,1.5
2025-03-14,4006.56,-5.8631,18.29,75.4325,61.7252,2.2614,1.3746,4.0801,22.3691,77.4888,60.9529,16.1014,5895435600.0,60.9529,1.5
2025-03-17,3996.79,-6.0927,18.18,75.0,60.1344,1.7247,1.3838,3.8334,24.9569,76.8533,61.2844,0.0,-3962792700.0,61.2844,1.5
2025-03-18,4007.72,-5.8359,17.94,74.6528,61.335,1.7685,1.3881,4.6685,23.5477,76.674,60.7361,0.0,-1738643200.0,60.7361,1.5
2025-03-19,4010.17,-5.7783,17.89,74.5645,61.614,1.6161,1.3487,4.1142,24.72,76.5962,61.0333,1.0932,389857200.0,61.0333,1.5
2025-03-20,3974.99,-6.6049,17.04,72.8223,55.428,0.6621,1.3187,3.8486,29.0413,78.8013,63.8733,0.0,-107974200.0,63.8733,1.5
2025-03-21,3914.7,-8.0214,16.6,71.4286,46.763,-0.7744,1.2749,2.7544,35.8338,81.0798,67.506,5.9794,589148600.0,67.506,1.5
2025-03-24,3934.85,-7.548,15.98,71.777,49.5989,-0.2258,1.2524,1.8033,34.2027,80.5066,66.6154,0.0,-236664200.0,66.6154,1.5
2025-03-25,3932.3,-7.6079,16.43,73.5192,49.2415,-0.2999,1.2079,1.2988,35.2554,80.9697,67.2554,0.0,-131056800.0,67.2554,1.5
2025-03-26,3919.36,-7.9119,15.0,72.4739,47.3754,-0.5749,1.1549,0.8011,36.0768,81.9208,68.1676,4.572,1590802300.0,68.1676,1.5
2025-03-27,3932.41,-7.6053,14.82,70.7317,49.4557,-0.2012,1.1119,0.5289,35.4919,81.2366,67.5132,0.0,-509311800.0,67.5132,1.5
2025-03-28,3915.17,-8.0104,15.05,71.0801,46.8224,-0.697,1.0386,1.2801,37.3413,82.3347,68.8366,0.0,-1818926000.0,68.8366,1.5
2025-03-31,3887.31,-8.665,16.04,67.2474,42.8516,-1.429,0.9998,1.1222,42.8039,83.1042,71.0141,5.2558,1605128700.0,71.0141,1.5
2025-04-01,3887.68,-8.6563,15.58,67.9443,42.9208,-1.4293,0.9784,0.7684,42.6326,83.1329,70.9828,0.0,-19328000.0,70.9828,1.5
2025-04-02,3884.39,-8.7336,15.55,67.5958,42.4286,-1.4489,0.9482,0.479,43.3812,83.3916,71.3885,4.1511,1431222800.0,71.3885,1.5
2025-04-03,3861.5,-9.2714,15.86,64.8084,39.0715,-1.7604,0.9391,-0.8828,47.6082,84.8694,73.6911,4.5431,510047200.0,73.6911,1.5
2025-04-07,3589.44,-15.6636,33.09,37.2822,19.4118,-3.8029,1.0162,-2.9097,77.2335,91.9982,87.5688,89.2825,40627122500.0,87.5688,2.0
2025-04-08,3650.76,-14.2229,25.58,39.3728,28.1831,-2.434,1.082,-5.4267,72.5164,91.1337,85.5485,70.0,79415873400.0,85.5485,2.0
2025-04-09,3686.79,-13.3763,24.53,45.2962,32.8106,-1.7971,1.1741,-5.8161,66.1787,90.6258,83.2917,28.6251,4659069000.0,83.2917,2.0
2025-04-10,3735.12,-12.2408,21.05,51.5679,38.532,-1.2387,1.2771,-6.2456,58.0706,89.9445,80.3823,2.5075,-1912028700.0,80.3823,2.0
2025-04-11,3750.52,-11.879,20.02,51.5679,40.2771,-1.014,1.3105,-6.1561,55.7802,89.7274,79.5432,1.7439,-1389564100.0,79.5432,2.0
2025-04-14,3759.14,-11.6764,18.16,52.6132,41.282,-0.8524,1.2571,-5.7569,52.9641,89.6059,78.6133,0.0,-6058670500.0,78.6133,2.0
2025-04-15,3761.23,-11.6273,17.02,52.2648,41.5389,-0.7514,1.1656,-6.3244,52.8639,89.3622,78.4127,15.6278,8133188500.0,78.4127,1.5
2025-04-16,3772.82,-11.355,17.62,52.9617,43.0272,-0.5764,1.0674,-6.9901,53.8079,88.6864,78.2229,45.1522,22532255000.0,78.2229,1.5
2025-04-17,3772.22,-11.3691,17.36,51.9164,42.9662,-0.5052,0.9658,-7.1791,54.6912,88.5661,78.4036,12.7666,5986150000.0,78.4036,1.5
2025-04-18,3772.52,-11.362,17.0,51.9164,43.0097,-0.428,0.8938,-7.604,55.0848,88.4988,78.4746,25.2495,9390164500.0,78.4746,1.5
2025-04-21,3784.88,-11.0716,16.63,54.7038,44.8748,-0.2483,0.8538,-6.6295,52.2775,87.9816,77.2704,1.188,1141604500.0,77.2704,1.5
2025-04-22,3783.95,-11.0935,16.8,52.9617,44.7562,-0.1896,0.8552,-6.3885,52.6909,87.6993,77.1968,0.0,-3882435200.0,77.1968,1.5
2025-04-23,3786.88,-11.0246,16.66,52.9617,45.2475,-0.0867,0.8736,-6.1506,51.8299,87.8218,77.0242,0.3978,419626800.0,77.0242,1.5
2025-04-24,3784.36,-11.0839,16.57,51.2195,44.8778,-0.042,0.8908,-6.335,52.3604,87.6123,77.0367,0.0,-484616700.0,77.0367,1.5
2025-04-25,3786.99,-11.0221,16.57,52.2648,45.3794,0.0799,0.9234,-6.4551,51.4746,88.2402,77.2105,0.0,-1355291700.0,77.2105,1.5
2025-04-28,3781.62,-11.1482,17.48,49.4774,44.4892,0.1048,0.9255,-6.2074,53.2082,88.3845,77.8316,0.0,-3023093900.0,77.8316,1.5
2025-04-29,3775.08,-11.3019,17.66,49.1289,43.3733,0.0985,0.914,-6.0932,53.7677,89.0227,78.4462,0.0,-218815900.0,78.4462,1.5
2025-04-30,3770.57,-11.4079,18.47,49.4774,42.5801,0.1292,0.9034,-6.6793,55.253,89.4447,79.1872,0.0,-1240089200.0,79.1872,1.5
2025-05-06,3808.54,-10.5157,16.0,54.007,50.7466,0.8786,0.9394,-5.8241,46.4062,88.9094,76.1585,0.4922,516686100.0,76.1585,1.5
2025-05-07,3831.63,-9.9732,15.67,55.4007,54.9432,1.37,0.9958,-5.0034,41.9346,87.5615,73.8734,1.4766,-3059819700.0,73.8734,1.5
2025-05-08,3852.9,-9.4735,15.55,56.7944,58.4549,1.9316,1.033,-2.5405,36.1553,86.9133,71.6859,2.9474,3092554200.0,71.6859,1.5
2025-05-09,3846.16,-9.6318,15.67,54.7038,56.9405,1.8306,1.0595,-0.7161,35.7633,86.9993,71.6285,0.0,-1419054300.0,71.6285,1.5
2025-05-12,3890.61,-8.5874,16.53,60.2787,63.6323,2.7098,1.0804,-0.1386,29.552,84.5954,68.0823,1.6152,1683896500.0,68.0823,1.5
2025-05-13,3896.26,-8.4547,15.46,59.2334,64.3898,2.365,1.0724,-0.2177,29.3736,84.4452,67.9237,0.0,-4546954800.0,67.9237,1.5
2025-05-14,3943.21,-7.3516,16.0,63.0662,69.9849,2.6755,1.0472,0.0707,26.478,82.2215,65.4985,1.7559,1827493000.0,65.4985,1.5
2025-05-15,3907.2,-8.1976,16.64,58.5366,61.9457,1.7128,1.0238,-0.5731,34.6295,83.4327,68.7917,4.5847,-2346096700.0,68.7917,1.5
2025-05-16,3889.09,-8.6232,16.04,56.7944,58.3175,1.2374,1.0071,-0.7042,37.2369,84.4419,70.2804,0.0,-2497780400.0,70.2804,1.5
2025-05-19,3877.15,-8.9037,15.18,55.7491,55.9891,0.9208,0.9704,-0.2193,38.0475,84.9057,70.8482,0.0,-877305900.0,70.8482,1.5
2025-05-20,3898.17,-8.4098,15.46,56.446,59.0861,1.1792,0.9495,0.0953,36.4279,83.7927,69.5832,0.0,-111864500.0,69.5832,1.5
2025-05-21,3916.38,-7.982,15.59,59.2334,61.6066,1.3558,0.9253,0.3484,34.3816,82.7552,68.2431,0.0,-747533300.0,68.2431,1.5
2025-05-22,3913.87,-8.0409,16.33,57.4913,61.0484,1.182,0.9166,-0.0882,36.8446,82.6773,68.9275,0.0,-494995500.0,68.9275,1.5
2025-05-23,3882.27,-8.7834,16.71,52.6132,54.3685,0.5503,0.9266,-0.4692,42.444,84.1764,71.6567,0.3202,329320600.0,71.6567,1.5
2025-05-26,3860.11,-9.3041,16.25,52.6316,50.2188,0.0849,0.9136,-0.3205,44.0727,85.1659,72.8379,2.6462,2702605900.0,72.8379,1.5
2025-05-27,3839.4,-9.7907,16.39,48.7719,46.6362,-0.3743,0.8851,0.0862,47.2232,85.7375,74.1832,0.4175,425659900.0,74.1832,1.5
2025-05-28,3836.24,-9.8649,16.69,48.0702,46.0958,-0.5093,0.8581,0.4041,48.0609,86.3915,74.8923,0.0,-646234500.0,74.8923,1.5
2025-05-29,3858.7,-9.3372,15.75,52.6316,50.4871,-0.1336,0.8707,0.2737,43.7588,85.5426,73.0074,7.607,4991148500.0,73.0074,1.5
2025-05-30,3840.23,-9.7712,15.53,51.5789,47.0898,-0.6884,0.8676,-0.1168,46.4188,86.3898,74.3985,1.2022,-4602404900.0,74.3985,1.5
2025-06-03,3852.01,-9.4944,15.08,50.8772,49.4272,-0.5918,0.888,0.9566,44.2129,85.7131,73.2631,1.1715,1191990600.0,73.2631,1.5
2025-06-04,3868.74,-9.1013,14.98,53.4965,52.6279,-0.2056,0.912,0.2712,41.9862,85.2117,72.2441,0.0,-469767200.0,72.2441,1.5
2025-06-05,3877.56,-8.8941,15.14,53.4965,54.2711,0.0086,0.9561,0.1243,41.0469,84.7097,71.6109,0.0,-2025587400.0,71.6109,1.5
2025-06-06,3873.98,-8.9782,14.76,55.2448,53.4605,-0.1549,0.9495,-0.0409,40.789,85.0419,71.766,0.0,-1152595500.0,71.766,1.5
2025-06-09,3885.25,-8.7134,15.05,57.6923,55.7034,0.1801,0.9717,0.6367,38.1991,84.8344,70.8438,2.9994,3036055400.0,70.8438,1.5
2025-06-10,3865.47,-9.1781,15.2,53.8462,51.0529,-0.4953,1.0137,0.4295,42.2509,85.5568,72.565,0.0,-2914529100.0,72.565,1.5
2025-06-11,3894.63,-8.493,15.38,58.042,56.7814,0.5711,1.0283,0.4568,36.9933,82.6136,68.9275,3.0426,2110000200.0,68.9275,1.5
2025-06-12,3892.2,-8.5501,15.41,56.993,56.1912,0.6745,1.0236,0.5245,37.2679,82.7695,69.119,0.0,-1515905900.0,69.119,1.5
2025-06-13,3864.18,-9.2084,16.05,54.8951,49.7677,-0.4508,1.0715,0.4296,42.5544,83.7783,71.4111,0.0,-1565093600.0,71.4111,1.5
2025-06-16,3873.8,-8.9824,15.34,54.8951,51.8047,0.0128,1.0588,0.8465,39.9712,82.8525,69.9881,4.1032,4127301200.0,69.9881,1.5
2025-06-17,3870.38,-9.0628,15.11,55.9441,51.0127,-0.1264,1.024,0.9378,40.0877,83.0056,70.1302,0.7669,769713100.0,70.1302,1.5
2025-06-18,3874.97,-8.9549,15.6,54.1958,52.0718,0.1379,1.0121,0.8858,40.4257,82.5163,69.8891,0.0,-231279900.0,69.8891,1.5
2025-06-19,3843.09,-9.704,15.64,48.6014,44.8235,-1.2828,1.0075,0.5682,47.8816,83.19,72.5975,0.0,-467698300.0,72.5975,1.5
2025-06-20,3846.64,-9.6205,14.87,46.5035,45.7294,-1.0658,0.9428,0.2279,47.5424,82.8836,72.2812,1.3905,1394712700.0,72.2812,1.5
2025-06-23,3857.9,-9.356,14.19,47.5524,48.6115,-0.3494,0.9269,0.8856,43.4412,81.9049,70.3658,1.7055,1641833400.0,70.3658,1.5
2025-06-24,3904.03,-8.2721,14.74,55.5944,58.3661,2.011,0.9576,0.9077,32.7594,80.0129,65.8369,7.0272,1932147100.0,65.8369,1.5
2025-06-25,3960.07,-6.9554,17.85,59.0909,66.6486,3.2612,1.0201,1.0455,29.8186,77.6957,63.3326,0.0,-3490064900.0,63.3326,1.5
2025-06-26,3946.02,-7.2855,15.95,56.993,63.2512,2.2728,1.0701,1.548,29.6855,78.1392,63.6031,0.0,-3245394200.0,63.6031,1.5
2025-06-27,3921.76,-7.8555,15.19,59.0909,57.7748,1.3137,1.1419,1.6621,32.3052,79.8306,65.573,0.0,-3694010700.0,65.573,1.5
2025-06-30,3936.08,-7.5191,15.12,60.4895,59.9776,1.5791,1.1963,2.7339,28.9816,79.2089,64.1407,0.0,-7833958100.0,64.1407,1.5
2025-07-01,3942.76,-7.3621,14.68,58.7413,60.9996,1.5799,1.2015,2.7452,28.6975,78.6885,63.6912,0.0,-3047695200.0,63.6912,1.5
2025-07-02,3943.68,-7.3405,14.44,58.3916,61.1468,1.428,1.1638,2.6776,29.2573,78.6338,63.8208,0.1768,179285100.0,63.8208,1.5
2025-07-03,3968.07,-6.7675,14.7,60.4895,64.9254,1.8231,1.1187,2.6042,27.1345,77.9342,62.6943,0.0,-883143200.0,62.6943,1.5
2025-07-04,3982.2,-6.4355,14.68,58.3916,66.9318,1.8719,1.0987,2.4292,27.4484,77.0273,62.1536,0.0,-1218849800.0,62.1536,1.5
2025-07-07,3965.17,-6.8356,15.14,58.3916,62.3057,1.3137,1.0536,2.3588,31.3081,77.713,63.7916,0.0,-584661000.0,63.7916,1.5
2025-07-08,3998.45,-6.0537,16.04,61.324,67.0924,1.7958,1.0491,2.6106,28.3258,76.4682,62.0255,5.9541,2118226500.0,62.0255,1.5
2025-07-09,3991.4,-6.2193,16.09,59.2334,65.2034,1.4598,1.066,2.7199,30.3469,76.4965,62.6516,0.0,-140190800.0,62.6516,1.5
2025-07-10,4010.02,-5.7818,16.41,60.2787,67.7834,1.6084,1.0918,2.8478,28.8821,75.4115,61.4527,1.354,477033000.0,61.4527,1.5
2025-07-11,4014.81,-5.6693,17.03,60.9756,68.4318,1.5134,1.1318,3.2214,28.7342,75.5433,61.5006,10.1562,3574433900.0,61.5006,1.5
2025-07-14,4017.67,-5.6021,17.0,62.0209,68.8351,1.4014,1.1673,3.4405,28.1146,75.2163,61.0858,0.0,-2947237600.0,61.0858,1.5
2025-07-15,4019.06,-5.5694,15.85,57.8397,69.0421,1.2888,1.1877,3.4122,28.5148,75.5176,61.4167,0.0,-2121466800.0,61.4167,1.5
2025-07-16,4007.2,-5.8481,15.47,57.4913,65.0703,0.9773,1.175,3.7114,30.0259,75.9002,62.1379,0.0,-209259800.0,62.1379,1.5
2025-07-17,4034.49,-5.2069,15.62,61.324,69.4284,1.3931,1.1784,4.5311,25.7299,75.2426,60.3888,0.0,-592547900.0,60.3888,1.5
2025-07-18,4058.55,-4.6416,15.37,62.8472,72.6664,1.7771,1.1536,4.8983,22.9125,74.2317,58.836,0.0,-766648800.0,58.836,1.0
2025-07-21,4085.61,-4.0058,16.0,70.1389,75.7742,2.1955,1.1866,5.5059,18.3898,73.1559,56.726,0.3903,76426600.0,56.726,1.0
2025-07-22,4118.96,-3.2222,16.45,75.3472,78.9506,2.4418,1.2245,6.038,14.8446,71.8961,54.7807,0.0,-1476692800.0,54.7807,1.0
2025-07-23,4119.77,-3.2032,17.9,75.3472,79.0226,2.0555,1.2838,5.7806,17.8132,71.5249,55.4114,6.6187,1274310600.0,55.4114,1.0
2025-07-24,4149.04,-2.5154,17.46,78.125,81.4852,2.1458,1.325,5.574,15.8909,70.3871,54.0382,16.8221,3255271500.0,54.0382,1.0
2025-07-25,4127.16,-3.0295,17.88,76.7361,74.4494,1.6128,1.3525,5.8211,19.3099,71.4543,55.811,0.0,-3198777900.0,55.811,1.0
2025-07-28,4135.82,-2.8261,18.11,72.2222,75.3564,1.5673,1.3543,6.2536,20.2568,71.4946,56.1233,0.0,-3249449100.0,56.1233,1.0
2025-07-29,4152.02,-2.4454,18.09,74.3056,77.001,1.6251,1.3365,6.8681,18.6951,72.2141,56.1584,0.0,-4717277900.0,56.1584,1.0
2025-07-30,4151.24,-2.4638,17.3,74.6528,76.7355,1.4652,1.3289,6.9228,18.3578,72.2741,56.0992,0.0,-2244928600.0,56.0992,1.0
2025-07-31,4075.59,-4.2412,17.52,64.5833,56.4149,0.2384,1.3374,6.7492,29.5808,75.2235,61.5307,0.0,-4074975100.0,61.5307,1.5
2025-08-01,4054.93,-4.7266,16.51,62.1528,52.3386,-0.1575,1.3061,6.8599,31.4731,76.1308,62.7335,0.2181,45191800.0,62.7335,1.5
2025-08-04,4070.7,-4.3561,16.33,64.4599,55.0108,0.0194,1.2673,7.1056,29.4849,75.4185,61.6384,0.0,-996265500.0,61.6384,1.5
2025-08-05,4103.45,-3.5866,15.98,69.338,60.0235,0.5368,1.2336,7.2584,25.428,73.9096,59.3651,0.0,-1992916300.0,59.3651,1.0
2025-08-06,4113.49,-3.3507,16.2,68.9895,61.4419,0.6472,1.2135,7.5224,25.0232,73.5874,59.0182,11.1058,2244637500.0,59.0182,1.0
2025-08-07,4114.67,-3.323,16.42,68.9895,61.6142,0.5933,1.1932,7.4396,25.5489,73.6296,59.2054,0.0,-3779009100.0,59.2054,1.0
2025-08-08,4104.97,-3.5509,15.9,67.2474,59.2686,0.3153,1.2055,7.1284,26.9345,73.9483,59.8442,0.0,-2004782800.0,59.8442,1.0
2025-08-11,4122.51,-3.1388,16.23,69.338,62.0798,0.6259,1.2484,7.4708,24.6275,73.4421,58.7977,16.554,3326171100.0,58.7977,1.0
2025-08-12,4143.83,-2.6379,16.45,70.0348,65.2219,1.0475,1.2857,7.6229,22.4294,72.3379,57.3654,0.0,-3123899100.0,57.3654,1.0
2025-08-13,4176.58,-1.8684,17.52,70.979,69.4144,1.8053,1.3402,7.854,19.2489,71.802,56.0361,10.4112,2147517400.0,56.0361,1.0
2025-08-14,4173.31,-1.9452,18.1,68.1818,68.5261,1.6141,1.3987,7.9263,20.8749,71.7375,56.4788,0.0,-6351233800.0,56.4788,1.0
2025-08-15,4202.35,-1.2629,20.15,71.3287,71.958,2.1314,1.4685,8.4489,18.8863,70.9781,55.3506,23.3309,5071924200.0,55.3506,1.0
2025-08-18,4239.41,-0.3921,21.87,74.8252,75.6127,2.4895,1.5916,9.6366,16.2484,69.1915,53.3086,0.0,-1191987900.0,53.3086,1.0
2025-08-19,4223.37,-0.769,20.02,74.1259,71.2825,1.8175,1.6815,10.3087,18.2744,69.7956,54.3392,0.0,-1519438100.0,54.3392,1.0
2025-08-20,4271.4,0.0,21.87,79.021,75.7591,2.2867,1.7089,10.9605,15.4807,68.1708,52.3638,0.0,-5528917900.0,52.3638,1.0
2025-08-21,4288.07,0.0,20.29,81.8182,77.0938,2.1445,1.7202,10.5571,14.2447,67.8782,51.7881,0.0,-2894837700.0,51.7881,1.0
2025-08-22,4378.0,0.0,20.93,85.3147,82.645,2.6712,1.7521,10.6669,12.3598,66.089,49.9702,14.3,3287825700.0,49.9702,1.0
2025-08-25,4469.22,0.0,23.49,90.9091,86.2778,2.7838,1.7908,11.2571,14.2334,64.801,49.6307,0.0,-2798661300.0,49.6307,1.0
2025-08-26,4452.59,-0.3721,23.58,90.5594,82.8721,2.1574,1.7924,11.3659,15.8397,65.5661,50.6482,0.0,-571166600.0,50.6482,1.0
2025-08-27,4386.13,-1.8592,23.4,83.5664,70.8377,1.4221,1.8821,12.268,19.7959,67.8737,53.4503,0.0,-6950340600.0,53.4503,1.0
2025-08-28,4463.78,-0.1217,23.34,84.6154,75.343,1.777,1.9433,13.0596,17.3937,64.587,50.429,0.0,-6501711000.0,50.429,1.0
2025-08-29,4496.76,0.0,23.12,85.2632,76.9703,1.7781,1.9653,14.1977,16.7493,64.0898,49.8877,0.0,-3260868400.0,49.8877,1.0
2025-09-01,4523.71,0.0,22.63,84.2105,78.2345,1.7369,1.9021,15.3328,16.481,64.2606,49.9267,0.0,-6124809600.0,49.9267,1.0
2025-09-02,4490.45,-0.7352,22.59,84.2657,72.9149,1.3548,1.9161,14.4012,18.7295,64.8277,50.9983,0.0,-3127785000.0,50.9983,1.0
2025-09-03,4459.83,-1.4121,21.59,78.3217,68.3099,1.0395,1.802,13.9615,20.9357,66.4589,52.8019,0.0,-4054740000.0,52.8019,1.0
2025-09-04,4365.21,-3.5038,22.42,74.4755,56.4463,0.3153,1.7369,13.2717,27.6917,68.6771,56.3815,35.56,4853602400.0,56.3815,1.0
2025-09-05,4460.32,-1.4013,20.72,79.021,63.3387,0.9158,1.6648,13.8294,22.2835,66.1472,52.9881,5.2169,1303419900.0,52.9881,1.0
2025-09-08,4467.57,-1.241,20.6,81.8182,63.8088,0.8878,1.6139,14.1805,22.0951,65.6142,52.5585,0.0,-7065780400.0,52.5585,1.0
2025-09-09,4436.26,-1.9331,20.72,81.8182,60.2173,0.5605,1.51,14.0137,24.338,66.5069,53.8562,0.0,-4898031300.0,53.8562,1.0
2025-09-10,4445.36,-1.732,18.51,80.0699,60.906,0.562,1.4552,13.6416,22.4684,65.4846,52.5797,0.0,-2991371300.0,52.5797,1.0
2025-09-11,4548.03,0.0,18.19,84.6154,67.7003,1.4172,1.4358,13.8469,18.2732,63.1028,49.6539,16.4495,4182847800.0,49.6539,1.0
2025-09-12,4522.0,-0.5723,19.72,81.4685,64.6334,1.0913,1.4567,13.9683,21.4296,63.946,51.1911,0.0,-1129566000.0,51.1911,1.0
2025-09-15,4533.06,-0.3292,20.33,80.0699,65.3516,1.1316,1.4326,12.7004,21.8451,63.7245,51.1607,0.0,-4441065300.0,51.1607,1.0
2025-09-16,4523.34,-0.5429,21.45,79.7203,64.1192,0.9919,1.4542,12.1987,23.39,64.4491,52.1314,0.0,-982766700.0,52.1314,1.0
2025-09-17,4551.02,0.0,22.18,80.0699,66.0809,1.3333,1.4974,11.9813,22.0423,63.8924,51.3374,0.0,-164302000.0,51.3374,1.0
2025-09-18,4498.11,-1.1626,20.88,75.5245,59.3962,0.4664,1.5746,11.9049,25.796,65.7674,53.7759,0.0,-4910001000.0,53.7759,1.0
2025-09-19,4501.92,-1.0789,19.99,75.8741,59.7122,0.4605,1.5431,11.2837,25.0606,65.3769,53.282,0.0,-558648200.0,53.282,1.0
2025-09-22,4522.61,-0.6243,19.99,74.4755,61.4663,0.8207,1.5178,10.4868,24.2767,65.2204,52.9373,0.0,-4525731300.0,52.9373,1.0
2025-09-23,4519.78,-0.6864,21.45,73.7762,61.0746,0.6923,1.5291,9.483,25.9738,64.6795,53.0678,0.0,-2570701400.0,53.0678,1.0
2025-09-24,4566.07,0.0,18.97,75.8741,65.0031,1.5345,1.5163,9.1202,19.9552,63.3492,50.331,0.0,-1749946100.0,50.331,1.0
2025-09-25,4593.49,0.0,17.79,73.4266,67.1199,1.8243,1.4164,8.9288,18.7028,63.3646,49.9661,0.0,-1119428900.0,49.9661,1.0
2025-09-26,4550.05,-0.9457,18.32,73.4266,60.8413,0.8933,1.3893,7.2407,24.5095,64.6754,52.6256,4.9219,1225700200.0,52.6256,1.0
2025-09-29,4620.05,0.0,20.14,75.1748,66.3102,1.9381,1.3889,5.7688,22.7278,62.8452,50.81,18.4877,4635603300.0,50.81,1.0
2025-09-30,4640.69,0.0,18.1,76.9231,67.7408,1.9443,1.3459,4.6643,21.2134,63.058,50.5046,0.0,-1015599200.0,50.5046,1.0
2025-10-09,4709.48,0.0,17.52,77.972,72.0073,2.4049,1.3782,6.8303,15.0469,61.8512,47.8099,6.6297,1698837600.0,47.8099,1.0
2025-10-10,4616.83,-1.9673,18.02,77.972,60.4173,1.1206,1.3904,7.1305,22.6016,64.1264,51.6689,18.8789,4872478400.0,51.6689,1.0
2025-10-13,4593.98,-2.4525,22.19,75.8741,57.9404,0.7007,1.4111,6.8945,28.6441,64.9985,54.0922,0.0,-1634625500.0,54.0922,1.0
2025-10-14,4539.06,-3.6187,23.29,77.6224,52.3818,-0.1982,1.4556,5.7755,33.2555,66.037,56.2026,0.0,-3789482400.0,56.2026,1.0
2025-10-15,4606.29,-2.1911,20.06,79.021,57.7281,0.7941,1.4406,5.6027,26.9371,63.9639,52.8558,6.9957,1828376500.0,52.8558,1.0
2025-10-16,4618.42,-1.9335,20.06,80.0699,58.6306,0.9349,1.3572,5.6673,26.6866,63.0939,52.1717,0.0,-3716926700.0,52.1717,1.0
2025-10-17,4514.23,-4.1459,22.49,74.4755,48.9614,-0.9719,1.2934,3.837,39.1267,66.4443,58.249,15.7425,1438403800.0,58.249,1.0
2025-10-20,4538.22,-3.6365,22.18,74.4755,50.9665,-0.5508,1.2235,3.3523,38.3838,65.3113,57.2331,15.9092,4233518900.0,57.2331,1.0
2025-10-21,4607.87,-2.1576,20.29,75.8741,56.3307,0.6744,1.1405,3.1442,33.1519,63.5293,54.4161,0.0,-774724400.0,54.4161,1.0
2025-10-22,4592.57,-2.4824,20.93,76.9231,54.9096,0.3319,1.0919,2.5146,35.4825,63.8139,55.3144,0.0,-4253887800.0,55.3144,1.0
2025-10-23,4606.34,-2.1901,18.4506,77.2727,55.9858,0.5391,1.0576,1.9012,33.1797,63.0406,54.0823,0.0,-1185494600.0,54.0823,1.0
2025-10-24,4660.68,-1.0362,16.76,77.2727,60.0391,1.4223,1.061,2.265,27.7543,61.5307,51.3978,0.0,-2031941000.0,51.3978,1.0
2025-10-27,4716.02,0.0,18.27,79.021,63.7049,2.1302,1.1303,3.4719,23.8657,60.0256,49.1776,1.3907,372790100.0,49.1776,1.0
2025-10-28,4691.97,-0.51,18.21,78.6713,61.0824,1.5238,1.161,3.1721,26.6521,61.0456,50.7275,10.7149,2872947000.0,50.7275,1.0
2025-10-29,4747.84,0.0,18.92,78.3972,64.7162,2.1378,1.2304,3.6893,23.4274,60.699,49.5175,8.3403,2262780300.0,49.5175,1.0
2025-10-30,4709.91,-0.7989,18.5,79.0941,60.5806,1.3578,1.322,2.7781,26.621,62.3109,51.604,0.0,-2899164400.0,51.604,1.0
2025-10-31,4640.67,-2.2572,18.82,77.7003,53.8195,0.2312,1.3615,1.7065,32.5993,66.3597,56.2316,35.9608,10851512300.0,56.2316,1.0
2025-11-03,4653.4,-1.9891,19.34,80.4878,54.8179,0.3637,1.3333,2.8647,31.0714,65.4933,55.1667,0.0,-2510215800.0,55.1667,1.0
2025-11-04,4618.7,-2.72,19.49,78.3972,51.5465,-0.2043,1.3046,2.5405,34.3051,66.1152,56.5722,0.0,-8688552000.0,56.5722,1.0
2025-11-05,4627.26,-2.5397,19.71,75.9582,52.3027,-0.053,1.2589,4.0023,33.6089,65.9552,56.2513,0.0,-230167100.0,56.2513,1.0
